player_id,name,team_id,team,element_type,position,cost,form,points_per_game,total_points,official_chance,official_availablity,selected_by_percent,transfers_in_event,transfers_out_event,gw_23_xp,gw_23_prob_of_appearing,gw_24_xp,gw_24_prob_of_appearing,gw_25_xp,gw_25_prob_of_appearing,gw_26_xp,gw_26_prob_of_appearing,gw_27_xp,gw_27_prob_of_appearing,gw_28_xp,gw_28_prob_of_appearing,gw_29_xp,gw_29_prob_of_appearing,gw_30_xp,gw_30_prob_of_appearing,gw_31_xp,gw_31_prob_of_appearing,gw_32_xp,gw_32_prob_of_appearing,gw_33_xp,gw_33_prob_of_appearing,gw_34_xp,gw_34_prob_of_appearing,gw_35_xp,gw_35_prob_of_appearing,gw_36_xp,gw_36_prob_of_appearing,gw_37_xp,gw_37_prob_of_appearing,gw_38_xp,gw_38_prob_of_appearing
576,Robinson,17,SHU,2,DEF,4.4,0.5,0.9,19,100.0,Available,0.1,12,74,2.38522,0.93677,2.34155,0.93677,2.40107,0.93677,2.79437,0.93677,2.51547,0.93677,2.72427,0.93677,2.41202,0.93677,2.94351,0.93677,1.92385,0.93677,2.43507,0.93677,2.54481,0.93677,3.04045,0.93677,2.13807,0.93677,2.9639,0.93677,2.51002,0.93677,2.52499,0.93677
587,Slimane,17,SHU,3,MID,4.7,0.5,0.9,10,100.0,Available,0.0,2,6,1.66473,0.82528,1.79553,0.82528,1.81801,0.82528,1.81338,0.82528,1.81563,0.82528,1.87159,0.82528,1.84279,0.82528,1.98192,0.82528,1.74414,0.82528,1.87231,0.82528,1.86866,0.82528,1.93407,0.82528,1.78165,0.82528,1.95526,0.82528,1.83848,0.82528,1.85984,0.82528
592,Larouci,17,SHU,2,DEF,4.3,0.5,0.7,5,100.0,Available,0.0,5,9,1.95496,0.37821,1.8408,0.37821,1.86247,0.37821,2.20268,0.37821,1.96163,0.37821,2.15078,0.37821,1.86792,0.37821,2.34939,0.37821,1.42568,0.37821,1.88879,0.37821,1.98821,0.37821,2.4372,0.37821,1.61974,0.37821,2.36786,0.37821,1.95669,0.37821,1.97025,0.37821
593,T.Bénie,17,SHU,4,FWD,5.1,0.0,1.4,11,0.0,Unavailable,0.0,0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
638,Vini Souza,17,SHU,3,MID,5.0,2.0,1.8,38,100.0,Available,0.0,10,36,2.70382,0.92098,2.7934,0.92098,2.79324,0.92098,2.75837,0.92098,2.71989,0.92098,2.8,0.92098,2.75877,0.92098,2.95793,0.92098,2.61755,0.92098,2.80103,0.92098,2.7958,0.92098,2.88944,0.92098,2.67125,0.92098,2.91977,0.92098,2.7526,0.92098,2.78318,0.92098
653,Seriki,17,SHU,2,DEF,3.9,0.0,0.0,0,,Available,0.1,201,58,1.50459,0.00042,1.38431,0.00042,1.37836,0.00042,1.64052,0.00042,1.41344,0.00042,1.57265,0.00042,1.33457,0.00042,1.73982,0.00042,0.96234,0.00042,1.35214,0.00042,1.43582,0.00042,1.81373,0.00042,1.12568,0.00042,1.75536,0.00042,1.40929,0.00042,1.4207,0.00042
654,Marsh,17,SHU,4,FWD,4.5,0.0,0.0,0,0.0,Unavailable,0.0,0,6,1.53287,0.0,1.42288,0.0,1.5892,0.0,1.47666,0.0,1.44988,0.0,1.5385,0.0,1.38358,0.0,1.70034,0.0,1.42011,0.0,1.46622,0.0,1.41809,0.0,1.54499,0.0,1.39706,0.0,1.72921,0.0,1.57687,0.0,1.46726,0.0
655,Brooks,17,SHU,3,MID,4.4,1.0,1.4,14,,Available,0.0,28,31,1.69525,0.82166,1.76112,0.82166,1.76214,0.82166,1.74359,0.82166,1.74035,0.82166,1.79034,0.82166,1.76462,0.82166,1.88891,0.82166,1.67648,0.82166,1.79099,0.82166,1.78772,0.82166,1.84617,0.82166,1.71,0.82166,1.86509,0.82166,1.76076,0.82166,1.77985,0.82166
656,Hackford,17,SHU,4,FWD,4.4,0.0,1.0,2,,Available,0.1,38,58,1.27539,0.00324,1.28807,0.00324,1.31425,0.00324,1.29617,0.00324,1.1861,0.00324,1.26984,0.00324,1.22751,0.00324,1.47713,0.00324,1.15875,0.00324,1.23861,0.00324,1.22208,0.00324,1.40264,0.00324,1.29575,0.00324,1.49637,0.00324,1.3787,0.00324,1.28866,0.00324
663,Hamer,17,SHU,3,MID,5.0,3.0,2.9,57,100.0,Available,0.2,190,224,3.10802,0.93209,3.22152,0.93209,3.21981,0.93209,3.18382,0.93209,3.15465,0.93209,3.27165,0.93209,3.21144,0.93209,3.50234,0.93209,3.00517,0.93209,3.27316,0.93209,3.26552,0.93209,3.4023,0.93209,3.08361,0.93209,3.4466,0.93209,3.20242,0.93209,3.24709,0.93209
666,T.Davies,17,SHU,3,MID,5.0,0.0,0.7,2,50.0,Doubtful,0.0,3,1,1.15231,0.21188,1.18002,0.43744,1.17138,0.58097,1.15206,0.64932,1.13722,0.68349,1.17371,0.68349,1.15493,0.68349,1.24566,0.68349,1.0906,0.68349,1.17418,0.68349,1.1718,0.68349,1.21446,0.68349,1.11506,0.68349,1.22827,0.68349,1.15212,0.68349,1.16605,0.68349
693,Thomas,17,SHU,2,DEF,4.0,0.0,0.6,7,0.0,Unavailable,0.1,0,94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
730,Oné,17,SHU,3,MID,4.4,0.0,1.0,1,,Available,0.0,3,1,1.24077,0.01823,1.26319,0.01823,1.2562,0.01823,1.24056,0.01823,1.22855,0.01823,1.25808,0.01823,1.24289,0.01823,1.3163,0.01823,1.19083,0.01823,1.25846,0.01823,1.25654,0.01823,1.29105,0.01823,1.21063,0.01823,1.30223,0.01823,1.24061,0.01823,1.25188,0.01823
731,Buyabu,17,SHU,2,DEF,4.0,0.0,0.0,0,,Available,0.0,10,15,1.58659,0.00627,1.46359,0.00627,1.45751,0.00627,1.7256,0.00627,1.49339,0.00627,1.65619,0.00627,1.41272,0.00627,1.82715,0.00627,1.03208,0.00627,1.4307,0.00627,1.51626,0.00627,1.90273,0.00627,1.19911,0.00627,1.84304,0.00627,1.48914,0.00627,1.50081,0.00627
759,Peck,17,SHU,3,MID,4.4,0.0,1.0,1,,Available,0.0,3,6,1.3118,0.07107,1.33461,0.07107,1.3275,0.07107,1.31159,0.07107,1.29937,0.07107,1.32942,0.07107,1.31395,0.07107,1.38866,0.07107,1.26098,0.07107,1.32981,0.07107,1.32784,0.07107,1.36297,0.07107,1.28113,0.07107,1.37434,0.07107,1.31164,0.07107,1.32311,0.07107
775,Brereton Díaz,17,SHU,3,MID,5.0,7.0,7.0,14,100.0,Available,0.1,2603,426,2.72669,0.85203,2.8113,0.85203,2.79668,0.85203,2.75287,0.85203,2.74743,0.85203,2.84707,0.85203,2.79579,0.85203,3.04351,0.85203,2.62014,0.85203,2.84835,0.85203,2.84184,0.85203,2.95832,0.85203,2.68693,0.85203,2.99604,0.85203,2.78811,0.85203,2.82615,0.85203
790,Grbić,17,SHU,1,GKP,4.5,0.0,0.0,0,0.0,Injured,0.0,27,10,3.43869,0.01,3.47718,0.68514,3.44847,0.79893,3.5733,0.82535,3.22732,0.82535,3.53063,0.94839,3.58805,0.94839,3.81227,0.94839,3.55668,0.94839,3.53408,0.94839,3.34319,0.94839,3.44561,0.94839,3.25709,0.94839,3.67055,0.94839,3.75008,0.94839,3.33655,0.94839
450,Johnson,18,TOT,3,MID,5.8,4.5,3.3,62,100.0,Available,0.7,1367,1592,3.68295,0.93849,3.78812,0.93849,3.9066,0.93849,0.0,0.0,3.82445,0.93849,3.56228,0.93849,3.71551,0.93849,3.74684,0.93849,3.6755,0.93849,3.98833,0.93849,3.53833,0.93849,3.52062,0.93849,3.62639,0.93849,3.44109,0.93849,3.93342,0.93849,3.84965,0.93849
491,Austin,18,TOT,1,GKP,3.9,0.0,0.0,0,,Available,0.2,25,42,3.2926,0.002,3.0384,0.002,2.97958,0.002,0.0,0.0,3.15357,0.002,2.91095,0.002,3.00625,0.002,3.02657,0.002,2.84458,0.002,3.22557,0.002,2.8771,0.002,3.03794,0.002,2.85201,0.002,3.12959,0.002,3.03599,0.002,3.0443,0.002
492,Bentancur,18,TOT,3,MID,5.4,3.5,1.6,11,100.0,Available,0.0,307,196,1.87327,0.89569,1.94702,0.89569,2.03841,0.89569,0.0,0.0,2.01023,0.89569,1.90949,0.89569,1.99541,0.89569,2.01299,0.89569,1.97298,0.89569,2.14841,0.89569,1.89605,0.89569,1.88612,0.89569,1.94544,0.89569,1.84153,0.89569,2.11761,0.89569,2.07064,0.89569
493,Bissouma,18,TOT,3,MID,5.0,0.0,1.6,24,0.0,Injured,0.3,7,106,2.31767,0.0,2.36478,0.39203,2.43125,0.85437,0.0,0.0,2.38596,0.87898,2.24178,0.87898,2.33606,0.87898,2.35534,0.87898,2.31144,0.87898,2.50392,0.87898,2.22704,0.87898,2.21615,0.87898,2.28123,0.87898,2.16722,0.87898,2.47013,0.87898,2.41859,0.87898
494,Bryan,18,TOT,3,MID,4.9,0.5,1.1,10,100.0,Available,0.0,8,8,1.73593,0.6001,1.79227,0.6001,1.84442,0.6001,0.0,0.0,1.8421,0.6001,1.75413,0.6001,1.81165,0.6001,1.82342,0.6001,1.79663,0.6001,1.91407,0.6001,1.74514,0.6001,1.73849,0.6001,1.7782,0.6001,1.70864,0.6001,1.89346,0.6001,1.86201,0.6001
495,Davies,18,TOT,2,DEF,4.3,0.0,2.1,29,100.0,Available,0.5,95,385,2.69151,0.71247,2.63448,0.71247,3.12527,0.71247,0.0,0.0,3.25215,0.71247,2.58312,0.71247,2.93105,0.71247,3.4469,0.71247,2.61751,0.71247,3.27467,0.71247,2.25133,0.71247,2.23323,0.71247,2.719,0.71247,1.98588,0.71247,3.36953,0.71247,2.81061,0.71247
496,Dier,18,TOT,2,DEF,4.2,0.0,0.5,2,0.0,Unavailable,0.4,0,309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
497,E.Royal,18,TOT,2,DEF,4.3,0.5,1.4,23,,Available,0.8,100,468,1.97777,0.68349,2.01829,0.68349,2.43285,0.68349,0.0,0.0,2.56581,0.68349,2.04253,0.68349,2.31466,0.68349,2.71813,0.68349,2.06943,0.68349,2.58343,0.68349,1.78303,0.68349,1.76887,0.68349,2.14881,0.68349,1.57541,0.68349,2.65762,0.68349,2.22046,0.68349
498,Forster,18,TOT,1,GKP,3.8,0.0,0.0,0,100.0,Available,1.9,1127,454,3.27732,0.06005,3.0245,0.06005,2.966,0.06005,0.0,0.0,3.13904,0.06005,2.89774,0.06005,2.99253,0.06005,3.01273,0.06005,2.83174,0.06005,3.21065,0.06005,2.86408,0.06005,3.02404,0.06005,2.83912,0.06005,3.1152,0.06005,3.0221,0.06005,3.03037,0.06005
499,Højbjerg,18,TOT,3,MID,5.2,1.5,1.1,24,,Available,0.3,117,95,2.45933,0.93973,2.57716,0.93973,2.70841,0.93973,0.0,0.0,2.70905,0.93973,2.59962,0.93973,2.69282,0.93973,2.71188,0.93973,2.66848,0.93973,2.85875,0.93973,2.58505,0.93973,2.57428,0.93973,2.63862,0.93973,2.52591,0.93973,2.82535,0.93973,2.77441,0.93973
500,Kane,18,TOT,4,FWD,12.5,0.0,0.0,0,0.0,Unavailable,0.6,0,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
501,Kulusevski,18,TOT,3,MID,7.1,0.5,4.0,80,100.0,Available,3.6,1806,12944,3.81245,0.81177,3.936,0.81177,4.07006,0.81177,0.0,0.0,4.00595,0.81177,3.76649,0.81177,3.93367,0.81177,3.96786,0.81177,3.89002,0.81177,4.23132,0.81177,3.74036,0.81177,3.72104,0.81177,3.83644,0.81177,3.63428,0.81177,4.17141,0.81177,4.08002,0.81177
502,Lloris,18,TOT,1,GKP,4.7,0.0,0.0,0,0.0,Unavailable,0.6,77,377,0.0,0.002,0.0,0.002,0.0,0.002,0.0,0.0,0.0,0.002,0.0,0.002,0.0,0.002,0.0,0.002,0.0,0.002,0.0,0.002,0.0,0.002,0.0,0.002,0.0,0.002,0.0,0.002,0.0,0.002,0.0,0.002
503,Lo Celso,18,TOT,3,MID,4.8,0.0,3.6,36,0.0,Injured,0.1,2,339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
504,Maddison,18,TOT,3,MID,7.9,3.5,5.8,70,100.0,Available,9.2,56348,1804,4.46944,0.93425,4.5394,0.93425,4.65432,0.93425,0.0,0.0,4.50954,0.93425,4.13493,0.93425,4.35403,0.93425,4.39884,0.93425,4.29682,0.93425,4.74413,0.93425,4.10068,0.93425,4.07536,0.93425,4.22661,0.93425,3.96165,0.93425,4.66561,0.93425,4.54584,0.93425
505,Ndombele,18,TOT,3,MID,4.4,0.0,0.0,0,0.0,Unavailable,0.2,0,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
506,Pedro Porro,18,TOT,2,DEF,5.9,3.5,4.0,84,,Available,34.4,21537,15724,3.82284,0.94033,3.75052,0.94033,4.47016,0.94033,0.0,0.0,4.64273,0.94033,3.65581,0.94033,4.18507,0.94033,4.96978,0.94033,3.70812,0.94033,4.70778,0.94033,3.15109,0.94033,3.12357,0.94033,3.8625,0.94033,2.74729,0.94033,4.85208,0.94033,4.00185,0.94033
507,Perišić,18,TOT,2,DEF,4.7,0.0,1.2,6,0.0,Unavailable,0.8,0,95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
509,Richarlison,18,TOT,3,MID,7.0,7.5,4.6,88,100.0,Available,13.1,32571,8857,3.99811,0.93067,3.9975,0.93067,4.03516,0.93067,0.0,0.0,3.95956,0.93067,3.68363,0.93067,3.86277,0.93067,3.8994,0.93067,3.81599,0.93067,4.18172,0.93067,3.65563,0.93067,3.63493,0.93067,3.75859,0.93067,3.54195,0.93067,4.11752,0.93067,4.01959,0.93067
510,Rodon,18,TOT,2,DEF,4.0,0.0,0.0,0,0.0,Unavailable,0.1,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
511,Romero,18,TOT,2,DEF,4.9,1.0,3.8,64,100.0,Available,7.0,5468,2792,2.47475,0.91002,2.44179,0.91002,2.91475,0.91002,0.0,0.0,3.0563,0.91002,2.42063,0.91002,2.7634,0.91002,3.27161,0.91002,2.45451,0.91002,3.10193,0.91002,2.09376,0.91002,2.07593,0.91002,2.55449,0.91002,1.83224,0.91002,3.19538,0.91002,2.64474,0.91002
512,Sánchez,18,TOT,2,DEF,4.4,0.0,0.0,0,0.0,Unavailable,0.1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
513,Sarr,18,TOT,3,MID,4.4,0.0,2.9,53,75.0,Doubtful,1.5,689,1375,2.46397,0.50938,2.56189,0.82712,2.65665,0.88513,0.0,0.0,2.61207,0.90875,2.47015,0.90875,2.56295,0.90875,2.58193,0.90875,2.53872,0.90875,2.72818,0.90875,2.45564,0.90875,2.44491,0.90875,2.50898,0.90875,2.39675,0.90875,2.69493,0.90875,2.64419,0.90875
514,Sessegnon,18,TOT,2,DEF,4.4,0.0,0.0,0,0.0,Injured,0.0,6,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
515,Skipp,18,TOT,3,MID,4.5,1.5,1.1,17,100.0,Available,0.1,105,45,1.86706,0.84439,1.91604,0.84439,1.97764,0.84439,0.0,0.0,1.95131,0.84439,1.86353,0.84439,1.92508,0.84439,1.93767,0.84439,1.90901,0.84439,2.03466,0.84439,1.85391,0.84439,1.8468,0.84439,1.88929,0.84439,1.81486,0.84439,2.0126,0.84439,1.97896,0.84439
516,Son,18,TOT,3,MID,9.7,0.0,6.8,136,0.0,Injured,16.8,2227,43985,5.25466,0.0,5.41105,0.51913,5.60567,0.92651,0.0,0.0,5.4836,0.94301,5.09495,0.94301,5.34908,0.94301,5.40105,0.94301,5.28272,0.94301,5.80156,0.94301,5.05522,0.94301,5.02585,0.94301,5.20129,0.94301,4.89396,0.94301,5.71048,0.94301,5.57156,0.94301
517,Spence,18,TOT,2,DEF,4.0,0.0,0.0,0,0.0,Unavailable,0.2,0,36,1.68683,0.0,1.57693,0.0,2.01576,0.0,0.0,0.0,1.42176,0.0,1.89155,0.0,1.52755,0.0,1.9745,0.0,2.04887,0.0,1.52524,0.0,2.13563,0.0,1.36617,0.0,1.28229,0.0,1.75616,0.0,1.14245,0.0,2.15018,0.0
518,Tanganga,18,TOT,2,DEF,4.0,0.0,0.0,0,0.0,Unavailable,0.3,0,57,1.61805,0.0,1.5072,0.0,1.93504,0.0,0.0,0.0,1.3626,0.0,1.81533,0.0,1.46476,0.0,1.89528,0.0,1.96694,0.0,1.46248,0.0,2.05189,0.0,1.30964,0.0,1.22819,0.0,1.68494,0.0,1.09343,0.0,2.06458,0.0
519,Udogie,18,TOT,2,DEF,4.8,5.5,3.1,58,100.0,Available,9.6,18838,3472,3.11777,0.87324,3.04094,0.87324,3.5634,0.87324,0.0,0.0,3.66544,0.87324,2.82197,0.87324,3.22846,0.87324,3.83114,0.87324,2.86215,0.87324,3.62993,0.87324,2.43434,0.87324,2.4132,0.87324,2.98072,0.87324,2.12421,0.87324,3.74075,0.87324,3.08775,0.87324
520,Vicario,18,TOT,1,GKP,5.3,1.5,3.3,73,,Available,9.0,3826,6649,4.03682,0.94925,3.7058,0.94925,3.62921,0.94925,0.0,0.0,3.85577,0.94925,3.53984,0.94925,3.66394,0.94925,3.6904,0.94925,3.45342,0.94925,3.94953,0.94925,3.49576,0.94925,3.7052,0.94925,3.46309,0.94925,3.82455,0.94925,3.70266,0.94925,3.71349,0.94925
521,Whiteman,18,TOT,1,GKP,3.9,0.0,0.0,0,0.0,Injured,0.2,23,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
583,Solomon,18,TOT,3,MID,5.1,0.0,2.8,14,0.0,Injured,0.1,1,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
639,Van de Ven,18,TOT,2,DEF,4.4,1.0,3.5,45,100.0,Available,1.3,2843,859,2.59686,0.87178,2.54831,0.87178,2.99043,0.87178,0.0,0.0,3.11112,0.87178,2.49589,0.87178,2.82831,0.87178,3.32119,0.87178,2.52875,0.87178,3.15663,0.87178,2.17888,0.87178,2.16159,0.87178,2.62571,0.87178,1.92525,0.87178,3.24726,0.87178,2.71324,0.87178
640,Scarlett,18,TOT,4,FWD,4.5,0.0,0.0,0,100.0,Available,0.1,41,22,1.61332,0.00097,1.53919,0.00097,1.5225,0.00097,0.0,0.0,1.47987,0.00097,1.45355,0.00097,1.52359,0.00097,1.75337,0.00097,1.54124,0.00097,1.74866,0.00097,1.51792,0.00097,1.40132,0.00097,1.3918,0.00097,1.36034,0.00097,1.64084,0.00097,1.53972,0.00097
641,Veliz,18,TOT,4,FWD,5.4,0.0,1.4,11,0.0,Injured,0.1,11,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.77621,0.47334,1.74268,0.56801,1.83192,0.59956,2.1247,0.6185,1.85441,0.6185,2.1187,0.6185,1.82469,0.6185,1.67613,0.6185,1.664,0.6185,1.62392,0.6185,1.98132,0.6185,1.85247,0.6185
702,Phillips,18,TOT,2,DEF,4.0,0.0,0.0,0,0.0,Unavailable,0.1,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
722,Donley,18,TOT,4,FWD,4.5,0.0,0.7,2,,Available,0.0,33,47,1.27091,0.30365,1.22695,0.30365,1.23153,0.30365,0.0,0.0,1.21419,0.30365,1.21063,0.30365,1.26982,0.30365,1.464,0.30365,1.28473,0.30365,1.46002,0.30365,1.26502,0.30365,1.16649,0.30365,1.15844,0.30365,1.13186,0.30365,1.36891,0.30365,1.28345,0.30365
740,Dorrington,18,TOT,2,DEF,4.0,0.0,0.0,0,,Available,0.0,18,31,1.52511,0.01222,1.49318,0.01222,1.7876,0.01222,0.0,0.0,1.86823,0.01222,1.44306,0.01222,1.66417,0.01222,1.992,0.01222,1.46491,0.01222,1.88255,0.01222,1.2322,0.01222,1.2207,0.01222,1.52941,0.01222,1.0635,0.01222,1.94283,0.01222,1.58763,0.01222
754,Yago Santiago,18,TOT,3,MID,4.5,0.0,0.0,0,,Available,0.0,8,4,1.34168,0.01804,1.35964,0.01804,1.38498,0.01804,0.0,0.0,1.36771,0.01804,1.31274,0.01804,1.34869,0.01804,1.35604,0.01804,1.3393,0.01804,1.41269,0.01804,1.30713,0.01804,1.30297,0.01804,1.32778,0.01804,1.28432,0.01804,1.3998,0.01804,1.38016,0.01804
776,Werner,18,TOT,4,FWD,6.5,5.0,5.0,10,,Available,0.9,7479,3640,4.56301,0.67907,4.31329,0.67907,4.2391,0.67907,0.0,0.0,4.08562,0.67907,3.98053,0.67907,4.19456,0.67907,4.89678,0.67907,4.2485,0.67907,4.88238,0.67907,4.17722,0.67907,3.82091,0.67907,3.79181,0.67907,3.69568,0.67907,4.5529,0.67907,4.24386,0.67907
777,Drăgușin,18,TOT,2,DEF,4.5,1.0,1.0,2,,Available,0.1,169,481,1.92965,0.76474,1.96064,0.76474,2.37946,0.76474,0.0,0.0,2.54422,0.76474,2.07779,0.76474,2.34053,0.76474,2.7301,0.76474,2.10376,0.76474,2.60003,0.76474,1.82722,0.76474,1.81356,0.76474,2.1804,0.76474,1.62676,0.76474,2.67167,0.76474,2.24958,0.76474
364,Phillips,19,WHU,3,MID,4.7,0.5,1.0,5,,Available,0.1,471,37,1.56548,0.0527,1.5438,0.0527,1.6114,0.0527,1.61191,0.0527,1.56204,0.0527,1.63833,0.0527,1.56227,0.0527,1.51668,0.0527,1.57909,0.0527,1.56196,0.0527,1.67651,0.0527,1.53857,0.0527,1.56431,0.0527,1.52239,0.0527,1.58089,0.0527,1.4552,0.0527
522,N.Aguerd,19,WHU,2,DEF,4.4,0.0,2.1,33,75.0,Doubtful,0.6,40,336,2.6266,0.50929,2.747,0.82252,3.22879,0.87623,3.09581,0.89644,2.74065,0.89644,3.358,0.89644,2.88613,0.89644,2.30775,0.89644,2.75808,0.89644,3.09362,0.89644,3.24519,0.89644,3.08354,0.89644,2.56668,0.89644,2.36924,0.89644,3.43068,0.89644,2.20332,0.89644
523,Antonio,19,WHU,4,FWD,5.7,0.0,3.2,38,50.0,Doubtful,1.7,32,522,2.90669,0.30983,2.80561,0.63965,3.02707,0.85341,2.96729,0.90003,3.27582,0.91479,3.33425,0.91479,3.0236,0.91479,3.07331,0.91479,3.05598,0.91479,3.07432,0.91479,3.51612,0.91479,2.83703,0.91479,3.03913,0.91479,2.89312,0.91479,3.57311,0.91479,2.78474,0.91479
524,Areola,19,WHU,1,GKP,4.2,2.0,4.1,78,100.0,Available,36.7,6037,7244,3.69917,0.94841,3.31856,0.94841,3.65889,0.94841,3.42107,0.94841,3.87014,0.94841,3.54888,0.94841,3.54158,0.94841,3.34997,0.94841,3.4338,0.94841,3.68361,0.94841,3.93575,0.94841,3.56455,0.94841,3.39308,0.94841,3.32215,0.94841,3.53709,0.94841,3.08092,0.94841
525,Benrahma,19,WHU,3,MID,5.6,0.0,1.5,20,0.0,Suspended,0.4,4,429,0.0,0.0,3.05679,0.59368,3.26709,0.59368,3.26847,0.59368,3.13103,0.59368,3.3413,0.59368,3.13168,0.59368,3.00604,0.59368,3.17802,0.59368,3.13082,0.59368,3.44653,0.59368,3.06635,0.59368,3.1373,0.59368,3.02177,0.59368,3.18298,0.59368,2.83658,0.59368
526,Bowen,19,WHU,3,MID,8.1,1.5,5.4,114,100.0,Available,26.9,15109,39320,5.06702,0.94112,5.04325,0.94112,5.46305,0.94112,5.49008,0.94112,5.2323,0.94112,5.62667,0.94112,5.23352,0.94112,4.99786,0.94112,5.32043,0.94112,5.23189,0.94112,5.82405,0.94112,5.11099,0.94112,5.24406,0.94112,5.02737,0.94112,5.32973,0.94112,4.68004,0.94112
527,Cornet,19,WHU,3,MID,5.2,3.5,4.0,8,100.0,Available,0.1,44,32,2.40948,0.28564,2.35688,0.28564,2.49051,0.28564,2.48417,0.28564,2.38015,0.28564,2.53928,0.28564,2.38064,0.28564,2.28554,0.28564,2.41571,0.28564,2.37998,0.28564,2.61893,0.28564,2.33119,0.28564,2.38489,0.28564,2.29745,0.28564,2.41946,0.28564,2.1573,0.28564
528,Coufal,19,WHU,2,DEF,4.6,-1.0,3.0,60,0.0,Suspended,2.9,56,14919,2.37591,0.82778,2.54622,0.82778,3.02757,0.82778,2.9348,0.82778,2.60313,0.82778,3.17966,0.82778,2.73898,0.82778,2.19884,0.82778,2.61939,0.82778,2.93275,0.82778,3.0743,0.82778,2.92335,0.82778,2.44065,0.82778,2.25626,0.82778,3.24753,0.82778,2.10131,0.82778
529,Coventry,19,WHU,3,MID,4.3,0.0,0.0,0,0.0,Unavailable,0.1,0,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
530,Cresswell,19,WHU,2,DEF,4.2,0.0,0.7,2,100.0,Available,0.3,78,97,2.37206,0.11256,2.49881,0.11256,3.00604,0.11256,2.86604,0.11256,2.49213,0.11256,3.14208,0.11256,2.64529,0.11256,2.03637,0.11256,2.51047,0.11256,2.86373,0.11256,3.0233,0.11256,2.85313,0.11256,2.30898,0.11256,2.10111,0.11256,3.21858,0.11256,1.92643,0.11256
