ID,Name,Team,Pos,Price,24_pts_no_prob,24_prob,24_with_prob,25_pts_no_prob,25_prob,25_with_prob,26_pts_no_prob,26_prob,26_with_prob,27_pts_no_prob,27_prob,27_with_prob,28_pts_no_prob,28_prob,28_with_prob,29_pts_no_prob,29_prob,29_with_prob,30_pts_no_prob,30_prob,30_with_prob,31_pts_no_prob,31_prob,31_with_prob,32_pts_no_prob,32_prob,32_with_prob,33_pts_no_prob,33_prob,33_with_prob,34_pts_no_prob,34_prob,34_with_prob,35_pts_no_prob,35_prob,35_with_prob,36_pts_no_prob,36_prob,36_with_prob,37_pts_no_prob,37_prob,37_with_prob,38_pts_no_prob,38_prob,38_with_prob,tba_pts_no_prob,tba_prob,tba_with_prob
664,Ward-Prowse,WHU,MID,6.0,5.32522,0.94123,5.01227,5.58045,0.94123,5.2525,5.45295,0.94123,5.13249,5.11509,0.94123,4.81449,5.52594,0.94123,5.20119,5.09737,0.94123,4.79781,4.96866,0.94123,4.67667,5.24838,0.94123,4.93994,5.18777,0.94123,4.8829,5.67137,0.94123,5.33808,5.01285,0.94123,4.71825,5.14525,0.94123,4.84288,4.92966,0.94123,4.63995,5.27923,0.94123,4.96898,4.58407,0.94123,4.31467,0.0,0.0,0.0
665,Krul,LUT,GK,4.4,3.39511,0.06,0.20371,3.42298,0.06,0.20538,0.0,0.0,0.0,3.26099,0.06,0.19566,3.3023,0.06,0.19814,3.50637,0.06,0.21038,3.27995,0.06,0.1968,3.22304,0.06,0.19338,3.31176,0.06,0.19871,2.85708,0.06,0.17143,3.17022,0.06,0.19021,3.40543,0.06,0.20433,3.45878,0.06,0.20753,3.05799,0.06,0.18348,3.66648,0.06,0.21999,6.76621,0.06,0.40598
666,T.Davies,SHU,MID,5.0,1.14499,0.30252,0.34638,1.15408,0.62455,0.72078,1.16115,0.80864,0.93895,1.15533,0.86144,0.99525,1.20964,0.88029,1.06484,1.19082,0.88029,1.04827,1.27363,0.88029,1.12116,1.12636,0.88029,0.99152,1.21011,0.88029,1.06525,1.20772,0.88029,1.06315,1.25047,0.88029,1.10078,1.16175,0.88029,1.02268,1.26432,0.88029,1.11297,1.18507,0.88029,1.0432,1.20629,0.88029,1.06188,0.0,0.0,0.0
667,Lavia,CHE,MID,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
668,Endo,LIV,MID,5.4,2.33336,0.39891,0.9308,2.23556,0.84195,1.88223,0.0,0.0,0.0,2.27873,0.85695,1.95274,2.1077,0.85695,1.80618,2.18831,0.85695,1.87527,2.23469,0.85695,1.91501,2.31468,0.85695,1.98355,2.20031,0.85695,1.88555,2.25695,0.85695,1.93409,2.21015,0.85695,1.89398,2.17784,0.85695,1.86629,2.23256,0.85695,1.91318,2.1296,0.85695,1.82495,2.29148,0.85695,1.96367,2.2428,0.85695,1.92196
669,Vítek,MUN,GK,4.0,2.91397,0.0,0.00583,3.09585,0.0,0.00619,3.3561,0.0,0.00671,2.66969,0.0,0.00534,3.2405,0.0,0.00648,3.14527,0.0,0.00629,2.95945,0.0,0.00592,2.86436,0.0,0.00573,2.9212,0.0,0.00584,3.11795,0.0,0.00624,2.92603,0.0,0.00585,3.06752,0.0,0.00614,3.09694,0.0,0.00619,2.8704,0.0,0.00574,3.12841,0.0,0.00626,0.0,0.0,0.0
670,Marschall,AVL,GK,4.0,0.0,0.002,0.0,0.0,0.002,0.0,0.0,0.002,0.0,0.0,0.002,0.0,0.0,0.002,0.0,0.0,0.002,0.0,0.0,0.002,0.0,0.0,0.002,0.0,0.0,0.002,0.0,0.0,0.002,0.0,0.0,0.002,0.0,0.0,0.002,0.0,0.0,0.002,0.0,0.0,0.002,0.0,0.0,0.002,0.0,0.0,0.0,0.0
671,Humphreys,CHE,DEF,4.0,1.82682,0.0,0.00569,1.13358,0.0,0.00353,0.0,0.0,0.0,1.57288,0.0,0.0049,1.6348,0.0,0.00509,1.80247,0.0,0.00561,1.37447,0.0,0.00428,2.1239,0.0,0.00661,1.65963,0.0,0.00517,1.56467,0.0,0.00487,2.048,0.0,0.00638,1.47393,0.0,0.00459,1.50058,0.0,0.00467,1.97565,0.0,0.00615,1.85414,0.0,0.00577,2.07363,0.0,0.00646
672,Zaniolo,AVL,MID,5.4,1.96426,0.58619,1.15143,1.93829,0.58619,1.1362,2.15349,0.58619,1.26235,2.08428,0.58619,1.22178,2.0639,0.58619,1.20984,2.00866,0.58619,1.17745,2.12339,0.58619,1.24471,1.84127,0.58619,1.07933,2.11138,0.58619,1.23767,1.90951,0.58619,1.11934,2.22833,0.58619,1.30622,2.07196,0.58619,1.21456,1.99339,0.58619,1.1685,2.02934,0.58619,1.18958,1.98497,0.58619,1.16357,0.0,0.0,0.0
673,Adams,BOU,MID,4.9,0.0,0.0,0.0,0.0,0.0,0.0,1.59163,0.01,0.01592,1.66893,0.06107,0.10192,1.74855,0.07328,0.12814,1.67104,0.07736,0.12927,1.76655,0.0798,0.14097,1.70479,0.0798,0.13604,1.70159,0.0798,0.13579,1.74169,0.0798,0.13898,1.60823,0.0798,0.12834,1.68791,0.0798,0.13469,1.57035,0.0798,0.12531,1.72195,0.0798,0.13741,1.60608,0.0798,0.12816,1.69406,0.0798,0.13518
674,Delcroix,BUR,DEF,4.0,1.19827,0.12286,0.14722,1.66413,0.25366,0.42211,1.88021,0.33689,0.63342,1.90523,0.37652,0.71736,1.59994,0.39634,0.63412,1.88809,0.39634,0.74832,1.42158,0.39634,0.56342,1.90913,0.39634,0.75666,1.64669,0.39634,0.65264,1.62974,0.39634,0.64593,1.71668,0.39634,0.68038,1.58682,0.39634,0.62891,1.81151,0.39634,0.71797,1.50387,0.39634,0.59604,1.99923,0.39634,0.79237,0.0,0.0,0.0
675,A.Ramsey,BUR,MID,5.0,1.74245,0.75902,1.32255,1.8714,0.75902,1.42042,1.89611,0.75902,1.43918,2.10722,0.75902,1.59942,1.95322,0.75902,1.48253,2.02908,0.75902,1.54011,1.91513,0.75902,1.45362,2.03795,0.75902,1.54684,1.96103,0.75902,1.48846,1.99561,0.75902,1.5147,2.03574,0.75902,1.54517,1.96998,0.75902,1.49525,2.07974,0.75902,1.57855,1.95102,0.75902,1.48085,2.08425,0.75902,1.58198,0.0,0.0,0.0
676,Mavropanos,WHU,DEF,4.5,2.26218,0.79296,1.79383,2.71711,0.79296,2.15457,2.64951,0.79296,2.10096,2.35883,0.79296,1.87047,2.88344,0.79296,2.28646,2.49183,0.79296,1.97593,2.02885,0.79296,1.60881,2.41801,0.79296,1.9174,2.62892,0.79296,2.08464,2.75575,0.79296,2.18521,2.65781,0.79296,2.10755,2.23292,0.79296,1.77062,2.07061,0.79296,1.64192,2.89542,0.79296,2.29597,1.93421,0.79296,1.53376,0.0,0.0,0.0
677,Deivid,CHE,FWD,4.5,1.37374,0.01332,0.0183,1.34713,0.01332,0.01795,0.0,0.0,0.0,1.40245,0.01332,0.01869,1.60569,0.01332,0.02139,1.31622,0.01332,0.01754,1.62674,0.01332,0.02167,1.4759,0.01332,0.01966,1.56946,0.01332,0.02091,1.52216,0.01332,0.02028,1.44612,0.01332,0.01927,1.42445,0.01332,0.01898,1.54043,0.01332,0.02052,1.47044,0.01332,0.01959,1.42486,0.01332,0.01898,1.49885,0.01332,0.01997
678,Doku,MCI,MID,6.5,3.84969,0.9062,3.48859,7.48423,0.9062,6.78221,3.75013,0.9062,3.39837,3.88789,0.9062,3.52321,3.38799,0.9062,3.0702,3.58989,0.9062,3.25316,3.59112,0.9062,3.25427,3.631,0.9062,3.29042,3.57249,0.9062,3.2374,3.75689,0.9062,3.4045,3.61527,0.9062,3.27616,3.83181,0.9062,3.47238,3.85839,0.9062,3.49648,3.6888,0.9062,3.3428,3.84701,0.9062,3.48616,0.0,0.0,0.0
679,G.Montiel,NFO,DEF,4.4,2.61055,0.67912,1.77289,2.69104,0.67912,1.82755,2.21614,0.67912,1.50504,2.17218,0.67912,1.47518,2.17852,0.67912,1.47949,2.31261,0.67912,1.57055,2.95963,0.67912,2.00996,2.82966,0.67912,1.92169,2.10057,0.67912,1.42655,2.75307,0.67912,1.86967,2.33052,0.67912,1.58271,1.88693,0.67912,1.28146,2.44321,0.67912,1.65924,2.26185,0.67912,1.53608,2.87347,0.67912,1.95145,0.0,0.0,0.0
680,Beach,CHE,GK,4.0,0.0,0.002,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.002,0.0,0.0,0.002,0.0,0.0,0.002,0.0,0.0,0.002,0.0,0.0,0.002,0.0,0.0,0.002,0.0,0.0,0.002,0.0,0.0,0.002,0.0,0.0,0.002,0.0,0.0,0.002,0.0,0.0,0.002,0.0,0.0,0.002,0.0
681,Diego Moreira,CHE,MID,4.5,1.41859,0.0,0.21306,1.3414,0.0,0.20146,0.0,0.0,0.0,1.45278,0.0,0.21819,1.43373,0.0,0.21533,1.46459,0.0,0.21997,1.37717,0.0,0.20684,1.45813,0.0,0.219,1.48094,0.0,0.22242,1.45374,0.0,0.21834,1.49704,0.0,0.22484,1.42594,0.0,0.21416,1.39342,0.0,0.20928,1.4623,0.0,0.21962,1.5048,0.0,0.22601,1.5295,0.0,0.22972
682,Johnson,LUT,DEF,4.0,1.9011,0.001,0.00191,1.58289,0.001,0.00159,0.0,0.0,0.0,1.50165,0.001,0.00151,1.63392,0.001,0.00164,1.75536,0.001,0.00176,1.24993,0.001,0.00125,1.1438,0.001,0.00115,1.65945,0.001,0.00166,1.05726,0.001,0.00106,1.64196,0.001,0.00165,1.6109,0.001,0.00161,1.75514,0.001,0.00176,1.34796,0.001,0.00135,1.71197,0.001,0.00172,2.53499,0.001,0.00254
683,Harris,FUL,MID,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
684,Brierley,BRE,MID,4.5,1.22711,0.00156,0.00192,2.3648,0.00156,0.0037,1.21269,0.00156,0.0019,1.23883,0.00156,0.00194,1.17175,0.00156,0.00183,1.22596,0.00156,0.00192,1.26596,0.00156,0.00198,1.23639,0.00156,0.00193,1.19258,0.00156,0.00186,1.26973,0.00156,0.00199,1.24391,0.00156,0.00194,1.21706,0.00156,0.0019,1.29404,0.00156,0.00202,1.23842,0.00156,0.00194,1.28342,0.00156,0.00201,0.0,0.0,0.0
685,Gore,MUN,MID,4.5,1.15786,0.0,0.15588,1.2177,0.0,0.16393,1.26107,0.0,0.16977,1.12197,0.0,0.15105,1.23341,0.0,0.16605,1.22714,0.0,0.16521,1.20404,0.0,0.1621,1.16384,0.0,0.15668,1.19028,0.0,0.16024,1.20552,0.0,0.16229,1.24897,0.0,0.16814,1.23519,0.0,0.16629,1.17622,0.0,0.15835,1.18164,0.0,0.15908,1.18147,0.0,0.15906,0.0,0.0,0.0
686,Zych,AVL,GK,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
687,Petrović,CHE,GK,4.5,3.50707,0.20717,0.72656,3.03055,0.10045,0.30442,0.0,0.0,0.0,3.38515,0.07681,0.26002,3.32958,0.07681,0.25575,3.42223,0.06799,0.23269,3.49163,0.06799,0.23741,3.63623,0.06799,0.24724,3.50114,0.06799,0.23806,3.67454,0.06799,0.24985,3.56577,0.06799,0.24245,3.33739,0.06799,0.22692,3.79194,0.06799,0.25783,3.60003,0.06799,0.24478,3.51719,0.06799,0.23915,3.38388,0.06799,0.23008
688,Castagne,FUL,DEF,4.5,3.48775,0.94123,3.28278,3.27351,0.94123,3.08113,3.02133,0.94123,2.84377,3.10654,0.94123,2.92397,3.50164,0.94123,3.29586,3.20963,0.94123,3.02101,3.25176,0.94123,3.06066,3.70695,0.94123,3.4891,3.41986,0.94123,3.21888,3.04482,0.94123,2.86588,2.95336,0.94123,2.7798,3.82034,0.94123,3.59583,3.19746,0.94123,3.00955,2.63931,0.94123,2.4842,3.10798,0.94123,2.92533,0.0,0.0,0.0
689,Kudus,WHU,MID,6.8,3.22259,0.92647,2.98562,3.43963,0.92647,3.1867,3.46167,0.92647,3.20712,3.3269,0.92647,3.08226,3.55903,0.92647,3.29732,3.31688,0.92647,3.07298,3.24416,0.92647,3.0056,3.4022,0.92647,3.15203,3.36796,0.92647,3.1203,3.64121,0.92647,3.37346,3.26912,0.92647,3.02873,3.34394,0.92647,3.09804,3.22212,0.92647,2.98518,3.41964,0.92647,3.16818,3.02685,0.92647,2.80427,0.0,0.0,0.0
690,Baleba,BHA,MID,4.5,1.40596,0.69484,0.97692,1.52778,0.69484,1.06156,1.60877,0.69484,1.11784,1.57566,0.69484,1.09483,1.69187,0.69484,1.17558,1.5344,0.69484,1.06616,1.50763,0.69484,1.04756,1.61629,0.69484,1.12306,1.57001,0.69484,1.09091,1.59971,0.69484,1.11154,1.61948,0.69484,1.12528,1.61885,0.69484,1.12484,1.58227,0.69484,1.09942,1.5549,0.69484,1.0804,1.66117,0.69484,1.15424,0.0,0.0,0.0
691,Beto,EVE,FWD,5.7,2.1318,0.91044,1.94088,2.3789,0.91044,2.16585,2.40857,0.91044,2.19287,2.58274,0.91044,2.35144,2.39638,0.91044,2.18176,2.50434,0.91044,2.28005,2.48064,0.91044,2.25848,2.5343,0.91044,2.30734,2.74492,0.91044,2.49909,2.38531,0.91044,2.17169,2.93149,0.91044,2.66895,2.44578,0.91044,2.22674,2.5169,0.91044,2.2915,2.6174,0.91044,2.38299,2.24743,0.91044,2.04615,0.0,0.0,0.0
692,Benda,FUL,GK,4.0,3.06685,0.00201,0.00617,3.02265,0.00201,0.00608,3.1665,0.00201,0.00637,3.04848,0.00201,0.00613,3.14839,0.00201,0.00634,2.95842,0.00201,0.00595,3.0538,0.00201,0.00615,3.13422,0.00201,0.00631,2.91426,0.00201,0.00586,2.84593,0.00201,0.00573,2.9212,0.00201,0.00588,3.2111,0.00201,0.00646,2.95945,0.00201,0.00596,3.04801,0.00201,0.00613,3.07276,0.00201,0.00618,0.0,0.0,0.0
693,Thomas,SHU,DEF,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
694,Massengo,BUR,MID,4.9,1.50935,0.38347,0.57879,1.64021,0.38347,0.62897,1.69466,0.38347,0.64985,1.92872,0.38347,0.7396,1.80689,0.38347,0.69288,1.87999,0.38347,0.72092,1.77018,0.38347,0.67881,1.88853,0.38347,0.72419,1.81441,0.38347,0.69577,1.84774,0.38347,0.70855,1.88641,0.38347,0.72338,1.82303,0.38347,0.69908,1.9288,0.38347,0.73963,1.80476,0.38347,0.69207,1.93314,0.38347,0.7413,0.0,0.0,0.0
695,Altay,MUN,GK,4.0,2.93036,0.06002,0.17587,3.08302,0.06002,0.18503,3.38691,0.06002,0.20327,2.67996,0.06002,0.16084,3.2055,0.06002,0.19238,3.14989,0.06002,0.18904,2.96934,0.06002,0.17821,2.87393,0.06002,0.17248,2.93096,0.06002,0.1759,3.12836,0.06002,0.18775,2.92399,0.06002,0.17549,3.05623,0.06002,0.18342,3.06883,0.06002,0.18418,2.87104,0.06002,0.17231,3.11673,0.06002,0.18705,0.0,0.0,0.0
696,Murillo,NFO,DEF,4.5,3.09782,0.87057,2.69686,3.28538,0.87057,2.86015,2.81085,0.87057,2.44704,2.77421,0.87057,2.41514,2.78067,0.87057,2.42076,2.91716,0.87057,2.53959,3.57577,0.87057,3.11295,3.44346,0.87057,2.99777,2.70132,0.87057,2.35168,3.3655,0.87057,2.9299,2.93539,0.87057,2.55546,2.48386,0.87057,2.16237,3.05009,0.87057,2.65531,2.86549,0.87057,2.4946,3.48806,0.87057,3.0366,0.0,0.0,0.0
697,S.Bueno,WOL,DEF,4.5,2.52383,0.21608,0.54534,2.02918,0.21608,0.43846,2.85079,0.21608,0.61599,1.88125,0.21608,0.4065,2.61217,0.21608,0.56443,2.54589,0.21608,0.55011,2.13001,0.21608,0.46025,2.6472,0.21608,0.572,2.5329,0.21608,0.5473,2.63375,0.21608,0.5691,2.2355,0.21608,0.48304,2.75262,0.21608,0.59478,1.78608,0.21608,0.38593,2.7161,0.21608,0.58689,1.66631,0.21608,0.36005,0.0,0.0,0.0
698,González,WOL,MID,5.0,2.07841,0.00193,0.00402,1.98749,0.00193,0.00384,2.10889,0.00193,0.00408,1.95694,0.00193,0.00378,2.15951,0.00193,0.00418,2.17901,0.00193,0.00421,1.94817,0.00193,0.00377,2.01769,0.00193,0.0039,2.084,0.00193,0.00403,2.07767,0.00193,0.00402,1.97744,0.00193,0.00382,2.04647,0.00193,0.00396,1.84608,0.00193,0.00357,2.05876,0.00193,0.00398,1.89285,0.00193,0.00366,0.0,0.0,0.0
699,Lenglet,AVL,DEF,4.5,2.97054,0.76915,2.28478,2.99759,0.76915,2.30558,3.40572,0.76915,2.61949,2.80314,0.76915,2.15602,2.9242,0.76915,2.24914,2.76277,0.76915,2.12497,3.29963,0.76915,2.5379,2.26809,0.76915,1.74449,3.26309,0.76915,2.50979,2.41535,0.76915,1.85775,3.29284,0.76915,2.53268,2.76989,0.76915,2.13045,2.68002,0.76915,2.06133,2.67318,0.76915,2.05607,3.24941,0.76915,2.49927,0.0,0.0,0.0
700,Ansu Fati,BHA,MID,6.4,2.38976,0.92727,2.21596,2.59453,0.92727,2.40584,2.70907,0.92727,2.51205,2.57146,0.92727,2.38444,2.81839,0.92727,2.61341,2.47037,0.92727,2.2907,2.41119,0.92727,2.23583,2.65135,0.92727,2.45853,2.54907,0.92727,2.36369,2.61469,0.92727,2.42453,2.6584,0.92727,2.46506,2.65701,0.92727,2.46377,2.57615,0.92727,2.38879,2.51567,0.92727,2.33271,2.75052,0.92727,2.55049,0.0,0.0,0.0
701,Ghoddos,BRE,MID,4.5,1.84548,0.52804,0.97449,3.53292,0.89302,3.15496,1.82141,0.90341,1.64547,1.86883,0.90341,1.68831,1.74714,0.90341,1.57837,1.84548,0.90341,1.66722,1.91805,0.90341,1.73278,1.86441,0.90341,1.68432,1.78493,0.90341,1.61252,1.9249,0.90341,1.73896,1.87805,0.90341,1.69665,1.82933,0.90341,1.65263,1.96899,0.90341,1.7788,1.86809,0.90341,1.68764,1.94973,0.90341,1.7614,0.0,0.0,0.0
702,Phillips,TOT,DEF,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
703,Evans,MUN,DEF,4.0,1.81571,0.92908,1.68694,1.93966,0.92908,1.8021,2.34583,0.92908,2.17946,1.67375,0.92908,1.55504,2.42481,0.92908,2.25284,2.58188,0.92908,2.39877,2.08115,0.92908,1.93355,1.79073,0.92908,1.66373,1.92994,0.92908,1.79306,2.22841,0.92908,2.07037,2.21891,0.92908,2.06155,2.48786,0.92908,2.31142,2.29435,0.92908,2.13163,2.05707,0.92908,1.91118,1.93426,0.92908,1.79708,0.0,0.0,0.0
704,Fraser,WOL,FWD,4.5,1.27684,0.24041,0.30697,1.3697,0.24041,0.3293,1.40171,0.24041,0.33699,1.37206,0.24041,0.32986,1.56808,0.24041,0.37699,1.31055,0.24041,0.31508,1.31019,0.24041,0.31499,1.32134,0.24041,0.31767,1.4115,0.24041,0.33934,1.35036,0.24041,0.32465,1.25193,0.24041,0.30098,1.5623,0.24041,0.3756,1.24266,0.24041,0.29875,1.33838,0.24041,0.32177,1.22226,0.24041,0.29385,0.0,0.0,0.0
705,Sinisterra,BOU,MID,5.5,2.14199,0.91959,1.96975,2.14665,0.91959,1.97403,2.16646,0.91959,1.99225,2.30264,0.91959,2.11748,2.41528,0.91959,2.22107,2.30562,0.91959,2.12022,2.44074,0.91959,2.24448,2.35337,0.91959,2.16413,2.34885,0.91959,2.15997,2.40557,0.91959,2.21214,2.21676,0.91959,2.03851,2.32949,0.91959,2.14217,2.16316,0.91959,1.98922,2.37764,0.91959,2.18645,2.21371,0.91959,2.0357,2.33819,0.91959,2.15017
706,M.Trésor,BUR,MID,5.3,1.94039,0.57354,1.11288,2.07311,0.57354,1.189,2.09344,0.57354,1.20066,2.28795,0.57354,1.31222,2.11237,0.57354,1.21152,2.19447,0.57354,1.25861,2.07116,0.57354,1.18788,2.20407,0.57354,1.26411,2.12083,0.57354,1.21637,2.15825,0.57354,1.23783,2.20168,0.57354,1.26274,2.13051,0.57354,1.22192,2.24929,0.57354,1.29005,2.10999,0.57354,1.21016,2.25417,0.57354,1.29285,0.0,0.0,0.0
707,Ballo-Touré,FUL,DEF,4.5,2.18722,0.37506,0.82034,1.99943,0.49813,0.99597,1.80061,0.55673,1.00245,1.85272,0.58603,1.08575,2.12945,0.58603,1.24792,1.92943,0.58603,1.1307,1.95828,0.58603,1.14761,2.27008,0.58603,1.33033,2.07343,0.58603,1.21509,1.81654,0.58603,1.06455,1.75389,0.58603,1.02783,2.34774,0.58603,1.37585,1.92109,0.58603,1.12582,1.53878,0.58603,0.90177,1.8598,0.58603,1.0899,0.0,0.0,0.0
708,Gravenberch,LIV,MID,5.0,2.34302,0.76905,1.8019,2.31623,0.76905,1.7813,0.0,0.0,0.0,2.38599,0.76905,1.83495,2.22316,0.76905,1.70972,2.29991,0.76905,1.76875,2.34407,0.76905,1.80271,2.42021,0.76905,1.86127,2.31133,0.76905,1.77754,2.36526,0.76905,1.81901,2.3207,0.76905,1.78474,2.28993,0.76905,1.76108,2.34203,0.76905,1.80115,2.24401,0.76905,1.72576,2.39813,0.76905,1.84428,2.35178,0.76905,1.80864
709,Amrabat,MUN,MID,5.0,2.01561,0.33952,0.68433,2.11692,0.45092,0.95456,2.21584,0.50397,1.11671,1.91889,0.53049,1.01796,2.1874,0.53049,1.1604,2.16787,0.53049,1.15004,2.10278,0.53049,1.11551,2.01327,0.53049,1.06803,2.07215,0.53049,1.09926,2.10607,0.53049,1.11726,2.19489,0.53049,1.16438,2.17612,0.53049,1.15442,2.03599,0.53049,1.08008,2.04334,0.53049,1.08398,2.04285,0.53049,1.08372,0.0,0.0,0.0
710,Odysseas,NFO,GK,4.5,3.25767,0.06135,0.19987,3.69696,0.06135,0.22682,3.26509,0.06135,0.20032,3.26579,0.06135,0.20037,3.48207,0.06135,0.21364,3.44282,0.06135,0.21123,3.60442,0.06135,0.22114,3.79663,0.06135,0.23294,3.40357,0.06135,0.20882,3.34552,0.06135,0.20526,3.65547,0.06135,0.22427,3.41392,0.06135,0.20945,3.42067,0.06135,0.20987,3.49901,0.06135,0.21468,3.45478,0.06135,0.21196,0.0,0.0,0.0
711,Omobamidele,NFO,DEF,4.5,2.54274,0.38737,0.98498,2.6935,0.38737,1.04338,2.27967,0.38737,0.88308,2.24714,0.38737,0.87048,2.25275,0.38737,0.87265,2.37132,0.38737,0.91858,2.94344,0.38737,1.1402,2.82851,0.38737,1.09568,2.18382,0.38737,0.84595,2.76079,0.38737,1.06945,2.38715,0.38737,0.92471,1.99491,0.38737,0.77277,2.4868,0.38737,0.96331,2.32643,0.38737,0.90119,2.86726,0.38737,1.11069,0.0,0.0,0.0
712,Dominguez,NFO,MID,5.0,2.80652,0.75945,2.13142,2.75017,0.75945,2.08862,2.60337,0.75945,1.97713,2.70387,0.75945,2.05346,2.66386,0.75945,2.02307,2.765,0.75945,2.09988,2.76973,0.75945,2.10348,2.90008,0.75945,2.20247,2.67753,0.75945,2.03346,2.80852,0.75945,2.13294,2.69262,0.75945,2.04491,2.60205,0.75945,1.97613,2.80519,0.75945,2.13041,2.75129,0.75945,2.08947,2.7166,0.75945,2.06313,0.0,0.0,0.0
713,Sangaré,NFO,MID,4.9,2.50399,0.2804,0.70212,2.43984,0.47272,1.15336,2.27666,0.48262,1.09875,2.34835,0.48262,1.13335,2.3112,0.48262,1.11542,2.40512,0.48262,1.16075,2.40951,0.48262,1.16287,2.53055,0.48262,1.22128,2.3239,0.48262,1.12155,2.44553,0.48262,1.18025,2.33791,0.48262,1.12831,2.25381,0.48262,1.08772,2.44244,0.48262,1.17876,2.39239,0.48262,1.15461,2.36018,0.48262,1.13906,0.0,0.0,0.0
714,Origi,NFO,FWD,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
715,Bellegarde,WOL,MID,4.9,2.09317,0.84276,1.76403,2.0748,0.84276,1.74855,2.24287,0.84276,1.89019,2.11342,0.84276,1.7811,2.3134,0.84276,1.94963,2.33264,0.84276,1.96585,2.10476,0.84276,1.7738,2.17339,0.84276,1.83164,2.23885,0.84276,1.88681,2.2326,0.84276,1.88154,2.13365,0.84276,1.79815,2.2018,0.84276,1.85558,2.00397,0.84276,1.68886,2.21393,0.84276,1.86581,2.05014,0.84276,1.72777,0.0,0.0,0.0
716,Gilchrist,CHE,DEF,4.0,1.49409,0.41009,0.61272,1.04611,0.41009,0.429,0.0,0.0,0.0,1.41913,0.41009,0.58198,1.53338,0.41009,0.62883,1.15851,0.41009,0.4751,1.75642,0.41009,0.7203,1.5504,0.41009,0.63581,1.44703,0.41009,0.59342,1.70413,0.41009,0.69885,1.29732,0.41009,0.53203,1.32455,0.41009,0.54319,1.60953,0.41009,0.66006,1.68086,0.41009,0.68931,1.61872,0.41009,0.66383,1.42539,0.41009,0.58454
717,Stutter,CHE,FWD,4.5,1.2793,0.00187,0.00239,1.25551,0.00187,0.00235,0.0,0.0,0.0,1.30497,0.00187,0.00244,1.48671,0.00187,0.00278,1.22786,0.00187,0.0023,1.50553,0.00187,0.00282,1.37065,0.00187,0.00256,1.45431,0.00187,0.00272,1.41202,0.00187,0.00264,1.34402,0.00187,0.00251,1.32465,0.00187,0.00248,1.42835,0.00187,0.00267,1.36577,0.00187,0.00255,1.32501,0.00187,0.00248,1.39117,0.00187,0.0026
718,Matos,CHE,MID,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
