ID,Name,Team,Pos,Price,24_pts_no_prob,24_prob,24_with_prob,25_pts_no_prob,25_prob,25_with_prob,26_pts_no_prob,26_prob,26_with_prob,27_pts_no_prob,27_prob,27_with_prob,28_pts_no_prob,28_prob,28_with_prob,29_pts_no_prob,29_prob,29_with_prob,30_pts_no_prob,30_prob,30_with_prob,31_pts_no_prob,31_prob,31_with_prob,32_pts_no_prob,32_prob,32_with_prob,33_pts_no_prob,33_prob,33_with_prob,34_pts_no_prob,34_prob,34_with_prob,35_pts_no_prob,35_prob,35_with_prob,36_pts_no_prob,36_prob,36_with_prob,37_pts_no_prob,37_prob,37_with_prob,38_pts_no_prob,38_prob,38_with_prob,tba_pts_no_prob,tba_prob,tba_with_prob
659,Bergström,CHE,GK,3.9,3.04851,0.002,0.0061,2.66219,0.002,0.00532,0.0,0.0,0.0,2.94966,0.002,0.0059,2.90462,0.002,0.00581,2.9648,0.002,0.00593,3.03599,0.002,0.00607,3.15322,0.002,0.00631,3.0437,0.002,0.00609,3.18427,0.002,0.00637,3.09609,0.002,0.00619,2.91095,0.002,0.00582,3.26691,0.002,0.00653,3.12386,0.002,0.00625,3.05671,0.002,0.00611,2.94863,0.002,0.0059
660,Odobert,BUR,MID,5.0,2.40827,0.89715,2.16058,2.54246,0.89715,2.28096,2.55366,0.89715,2.29102,2.84147,0.89715,2.54922,2.60581,0.89715,2.3378,2.71987,0.89715,2.44013,2.55332,0.89715,2.29071,2.73145,0.89715,2.45052,2.61756,0.89715,2.34834,2.66955,0.89715,2.39498,2.72989,0.89715,2.44912,2.63903,0.89715,2.3676,2.79603,0.89715,2.50845,2.6025,0.89715,2.33483,2.79773,0.89715,2.50998,0.0,0.0,0.0
661,Harrison,EVE,MID,5.5,3.76728,0.9401,3.54162,4.28633,0.9401,4.02957,4.0819,0.9401,3.83739,4.28559,0.9401,4.02888,4.08281,0.9401,3.83825,4.15191,0.9401,3.9032,4.13067,0.9401,3.88323,3.94302,0.9401,3.70683,4.32466,0.9401,4.0656,3.9251,0.9401,3.68998,4.37486,0.9401,4.1128,4.23159,0.9401,3.97811,4.17621,0.9401,3.92605,4.30398,0.9401,4.04617,3.81459,0.9401,3.58609,0.0,0.0,0.0
662,Adama,FUL,MID,4.9,1.67618,0.2761,0.46279,1.53496,0.57001,0.87495,1.55155,0.75174,1.16636,1.56961,0.81417,1.27793,1.55485,0.83747,1.30214,1.56819,0.83747,1.31332,1.60529,0.83747,1.34439,1.5988,0.83747,1.33895,1.64441,0.83747,1.37715,1.53191,0.83747,1.28293,1.57376,0.83747,1.31798,1.58437,0.83747,1.32686,1.57018,0.83747,1.31498,1.48541,0.83747,1.24398,1.58157,0.83747,1.32452,0.0,0.0,0.0
663,Hamer,SHU,MID,5.0,3.02863,0.93403,2.82885,3.05762,0.93403,2.85592,3.08031,0.93403,2.87712,3.05527,0.93403,2.85372,3.18591,0.93403,2.97575,3.15124,0.93403,2.94337,3.39859,0.93403,3.1744,2.93967,0.93403,2.74575,3.20067,0.93403,2.98954,3.19323,0.93403,2.98259,3.32644,0.93403,3.10701,3.04998,0.93403,2.84879,3.36281,0.93403,3.14098,3.12262,0.93403,2.91664,3.18874,0.93403,2.9784,0.0,0.0,0.0
664,Ward-Prowse,WHU,MID,6.0,5.4301,0.94123,5.11099,5.67829,0.94123,5.34459,5.53857,0.94123,5.21308,5.18432,0.94123,4.87965,5.58907,0.94123,5.26061,5.15407,0.94123,4.85118,5.02343,0.94123,4.72822,5.30734,0.94123,4.99544,5.24583,0.94123,4.93754,5.73669,0.94123,5.39955,5.06828,0.94123,4.77043,5.33303,0.94123,5.01962,4.99686,0.94123,4.7032,5.33866,0.94123,5.02492,4.63306,0.94123,4.36079,0.0,0.0,0.0
665,Krul,LUT,GK,4.4,3.39511,0.06,0.20371,6.81874,0.06,0.40913,0.0,0.0,0.0,3.26099,0.06,0.19566,3.3023,0.06,0.19814,3.55622,0.06,0.21337,3.27995,0.06,0.1968,3.20584,0.06,0.19235,3.31176,0.06,0.19871,2.85708,0.06,0.17143,3.17022,0.06,0.19021,3.40543,0.06,0.20433,3.45878,0.06,0.20753,3.05799,0.06,0.18348,3.66648,0.06,0.21999,3.34565,0.06,0.20074
666,T.Davies,SHU,MID,5.0,1.14499,0.88029,1.00792,1.15408,0.88029,1.01592,1.16115,0.88029,1.02215,1.15533,0.88029,1.01703,1.20538,0.88029,1.06108,1.19425,0.88029,1.05129,1.27363,0.88029,1.12116,1.12636,0.88029,0.99152,1.21011,0.88029,1.06525,1.20772,0.88029,1.06315,1.25047,0.88029,1.10078,1.16175,0.88029,1.02268,1.26215,0.88029,1.11106,1.18507,0.88029,1.0432,1.20629,0.88029,1.06188,0.0,0.0,0.0
667,Lavia,CHE,MID,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
668,Endo,LIV,MID,5.4,2.28853,0.57204,1.30913,4.39164,0.83832,3.56271,0.0,0.0,0.0,2.23469,0.85695,1.91501,2.0666,0.85695,1.77097,2.14583,0.85695,1.83886,2.19141,0.85695,1.87792,2.27002,0.85695,1.94528,2.16465,0.85695,1.85499,2.21329,0.85695,1.89667,2.16729,0.85695,1.85725,2.13553,0.85695,1.83004,2.18931,0.85695,1.87612,2.08813,0.85695,1.78941,2.24568,0.85695,1.92442,0.0,0.0,0.0
669,Vítek,MUN,GK,4.0,2.91397,0.0,0.00583,3.09585,0.0,0.00619,3.3561,0.0,0.00671,2.66969,0.0,0.00534,3.2405,0.0,0.00648,3.14527,0.0,0.00629,2.95945,0.0,0.00592,2.86436,0.0,0.00573,2.9212,0.0,0.00584,3.11795,0.0,0.00624,2.92603,0.0,0.00585,3.06752,0.0,0.00614,3.09694,0.0,0.00619,2.8704,0.0,0.00574,3.12841,0.0,0.00626,0.0,0.0,0.0
670,Marschall,AVL,GK,4.0,0.0,0.002,0.0,0.0,0.002,0.0,0.0,0.002,0.0,0.0,0.002,0.0,0.0,0.002,0.0,0.0,0.002,0.0,0.0,0.002,0.0,0.0,0.002,0.0,0.0,0.002,0.0,0.0,0.002,0.0,0.0,0.002,0.0,0.0,0.002,0.0,0.0,0.002,0.0,0.0,0.002,0.0,0.0,0.002,0.0,0.0,0.0,0.0
671,Humphreys,CHE,DEF,4.0,1.82682,0.0,0.00569,1.13358,0.0,0.00353,0.0,0.0,0.0,1.57288,0.0,0.0049,1.6348,0.0,0.00509,1.80247,0.0,0.00561,1.37447,0.0,0.00428,2.1239,0.0,0.00661,1.65963,0.0,0.00517,1.56467,0.0,0.00487,2.048,0.0,0.00638,1.47393,0.0,0.00459,1.50058,0.0,0.00467,1.97565,0.0,0.00615,1.85414,0.0,0.00577,2.07363,0.0,0.00646
672,Zaniolo,AVL,MID,5.4,1.96426,0.0469,0.09211,1.93829,0.18172,0.35222,2.14892,0.37516,0.80619,2.08428,0.49826,1.03851,2.0639,0.55688,1.14935,2.00866,0.58619,1.17745,2.1218,0.58619,1.24378,1.84127,0.58619,1.07933,2.11138,0.58619,1.23767,1.90731,0.58619,1.11805,2.22833,0.58619,1.30622,2.07196,0.58619,1.21456,1.99339,0.58619,1.1685,2.07238,0.58619,1.21481,1.98497,0.58619,1.16357,0.0,0.0,0.0
673,Adams,BOU,MID,4.9,0.0,0.0,0.0,0.0,0.0,0.0,1.56086,0.01,0.01561,1.6369,0.06552,0.10725,1.71522,0.07862,0.13486,1.63897,0.08299,0.13602,1.73292,0.08561,0.14836,1.67217,0.08561,0.14316,1.66902,0.08561,0.14289,1.70847,0.08561,0.14627,1.57719,0.08561,0.13503,1.65557,0.08561,0.14174,1.5383,0.08561,0.1317,1.68905,0.08561,0.1446,1.57824,0.08561,0.13512,1.66161,0.08561,0.14225
674,Delcroix,BUR,DEF,4.0,1.19827,0.12286,0.14722,1.66413,0.25366,0.42211,1.88021,0.33689,0.63342,1.90523,0.37652,0.71736,1.59994,0.39634,0.63412,1.88809,0.39634,0.74832,1.42085,0.39634,0.56314,1.88899,0.39634,0.74868,1.64669,0.39634,0.65264,1.62974,0.39634,0.64593,1.71668,0.39634,0.68038,1.63319,0.39634,0.64729,1.81151,0.39634,0.71797,1.50387,0.39634,0.59604,1.98796,0.39634,0.7879,0.0,0.0,0.0
675,A.Ramsey,BUR,MID,5.0,1.74245,0.75902,1.32255,1.8714,0.75902,1.42042,1.89611,0.75902,1.43918,2.10722,0.75902,1.59942,1.95322,0.75902,1.48253,2.02908,0.75902,1.54011,1.91831,0.75902,1.45603,2.03678,0.75902,1.54595,1.96103,0.75902,1.48846,1.99561,0.75902,1.5147,2.03574,0.75902,1.54517,1.97531,0.75902,1.49929,2.07974,0.75902,1.57855,1.95102,0.75902,1.48085,2.08087,0.75902,1.57942,0.0,0.0,0.0
676,Mavropanos,WHU,DEF,4.5,2.24153,0.63813,1.43039,2.69468,0.63813,1.71956,2.62757,0.63813,1.67674,2.33829,0.63813,1.49214,2.86053,0.63813,1.82539,2.47069,0.63813,1.57662,2.00979,0.63813,1.28251,2.3972,0.63813,1.52973,2.60716,0.63813,1.66371,2.73342,0.63813,1.74428,2.63592,0.63813,1.68206,2.23616,0.63813,1.42696,2.05044,0.63813,1.30845,2.87246,0.63813,1.83301,1.91558,0.63813,1.22239,0.0,0.0,0.0
677,Deivid,CHE,FWD,4.5,1.36286,0.01047,0.01427,1.33634,0.01047,0.014,0.0,0.0,0.0,1.39146,0.01047,0.01457,1.59398,0.01047,0.01669,1.29534,0.01047,0.01357,1.61496,0.01047,0.01691,1.46465,0.01047,0.01534,1.55788,0.01047,0.01632,1.51075,0.01047,0.01582,1.43498,0.01047,0.01503,1.41339,0.01047,0.0148,1.52272,0.01047,0.01595,1.45921,0.01047,0.01528,1.4138,0.01047,0.01481,1.48752,0.01047,0.01558
678,Doku,MCI,MID,6.5,3.84969,0.90394,3.47991,7.48423,0.90394,6.76532,3.73158,0.90394,3.37314,3.88789,0.90394,3.51444,3.38799,0.90394,3.06256,3.58989,0.90394,3.24506,3.59112,0.90394,3.24617,3.631,0.90394,3.28223,3.57249,0.90394,3.22934,3.75689,0.90394,3.39602,3.61527,0.90394,3.268,3.83181,0.90394,3.46374,3.85513,0.90394,3.48482,3.6888,0.90394,3.33447,3.83453,0.90394,3.46621,0.0,0.0,0.0
679,G.Montiel,NFO,DEF,4.4,2.39442,0.7466,1.78767,2.4677,0.7466,1.84238,2.08596,0.7466,1.55737,2.10903,0.7466,1.5746,2.12369,0.7466,1.58554,2.25336,0.7466,1.68235,2.87904,0.7466,2.14949,2.75335,0.7466,2.05565,2.0483,0.7466,1.52926,2.64793,0.7466,1.97694,2.27068,0.7466,1.69528,1.84171,0.7466,1.37502,2.37964,0.7466,1.77664,2.20427,0.7466,1.6457,2.79572,0.7466,2.08728,0.0,0.0,0.0
680,Beach,CHE,GK,4.0,0.0,0.002,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.002,0.0,0.0,0.002,0.0,0.0,0.002,0.0,0.0,0.002,0.0,0.0,0.002,0.0,0.0,0.002,0.0,0.0,0.002,0.0,0.0,0.002,0.0,0.0,0.002,0.0,0.0,0.002,0.0,0.0,0.002,0.0,0.0,0.002,0.0
681,Diego Moreira,CHE,MID,4.5,1.41595,0.1697,0.24028,1.34925,0.1697,0.22896,0.0,0.0,0.0,1.454,0.1697,0.24674,1.50646,0.1697,0.25564,1.3799,0.1697,0.23417,1.49577,0.1697,0.25383,1.48683,0.1697,0.25231,1.47881,0.1697,0.25095,1.50219,0.1697,0.25492,1.41986,0.1697,0.24095,1.40434,0.1697,0.23831,1.47484,0.1697,0.25028,1.47423,0.1697,0.25017,1.52892,0.1697,0.25945,1.45259,0.1697,0.2465
682,Johnson,LUT,DEF,4.0,1.9011,0.001,0.00191,2.54523,0.001,0.00255,0.0,0.0,0.0,1.50165,0.001,0.00151,1.63392,0.001,0.00164,1.74387,0.001,0.00175,1.24993,0.001,0.00125,1.12679,0.001,0.00113,1.65945,0.001,0.00166,1.05726,0.001,0.00106,1.64196,0.001,0.00165,1.6109,0.001,0.00161,1.75514,0.001,0.00176,1.34796,0.001,0.00135,1.71197,0.001,0.00172,1.55881,0.001,0.00156
683,Harris,FUL,MID,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
684,Brierley,BRE,MID,4.5,1.22711,0.00156,0.00192,2.38257,0.00156,0.00373,1.21269,0.00156,0.0019,1.23883,0.00156,0.00194,1.17084,0.00156,0.00183,1.22596,0.00156,0.00192,1.26596,0.00156,0.00198,1.23639,0.00156,0.00193,1.19258,0.00156,0.00186,1.26973,0.00156,0.00199,1.24391,0.00156,0.00194,1.21706,0.00156,0.0019,1.29404,0.00156,0.00202,1.23471,0.00156,0.00193,1.28342,0.00156,0.00201,0.0,0.0,0.0
685,Gore,MUN,MID,4.5,1.15786,0.0,0.15588,1.2177,0.0,0.16393,1.26107,0.0,0.16977,1.12197,0.0,0.15105,1.23341,0.0,0.16605,1.22714,0.0,0.16521,1.20404,0.0,0.1621,1.16384,0.0,0.15668,1.19028,0.0,0.16024,1.20552,0.0,0.16229,1.24897,0.0,0.16814,1.23519,0.0,0.16629,1.17622,0.0,0.15835,1.18164,0.0,0.15908,1.18147,0.0,0.15906,0.0,0.0,0.0
686,Zych,AVL,GK,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
687,Petrović,CHE,GK,4.5,3.51366,0.86165,3.02754,3.0377,0.63639,1.93317,0.0,0.0,0.0,3.39188,0.3132,1.06233,3.33638,0.13038,0.43501,3.41053,0.07897,0.26933,3.49823,0.06822,0.23864,3.64267,0.06822,0.2485,3.50774,0.06822,0.23929,3.68093,0.06822,0.25111,3.57228,0.06822,0.2437,3.34418,0.06822,0.22814,3.78275,0.06822,0.25805,3.6065,0.06822,0.24603,3.52377,0.06822,0.24039,3.39061,0.06822,0.2313
688,Castagne,FUL,DEF,4.5,3.48775,0.94123,3.28278,3.27351,0.94123,3.08113,3.10353,0.94123,2.92114,3.10654,0.94123,2.92397,3.50164,0.94123,3.29586,3.20963,0.94123,3.02101,3.25176,0.94123,3.06066,3.70695,0.94123,3.4891,3.41986,0.94123,3.21888,3.04482,0.94123,2.86588,2.98565,0.94123,2.81019,3.82034,0.94123,3.59583,3.19746,0.94123,3.00955,2.63931,0.94123,2.4842,3.10798,0.94123,2.92533,0.0,0.0,0.0
689,Kudus,WHU,MID,6.8,3.22338,0.9265,2.98646,3.45155,0.9265,3.19786,3.48328,0.9265,3.22727,3.35704,0.9265,3.11031,3.60058,0.9265,3.33594,3.35664,0.9265,3.10993,3.28338,0.9265,3.04206,3.44259,0.9265,3.18957,3.40809,0.9265,3.15761,3.68336,0.9265,3.41264,3.30853,0.9265,3.06536,3.45699,0.9265,3.20291,3.26848,0.9265,3.02825,3.46015,0.9265,3.20584,3.06447,0.9265,2.83924,0.0,0.0,0.0
690,Baleba,BHA,MID,4.5,1.40596,0.69484,0.97692,1.52778,0.69484,1.06156,1.60877,0.69484,1.11784,1.57566,0.69484,1.09483,1.68897,0.69484,1.17356,1.5344,0.69484,1.06616,1.50763,0.69484,1.04756,1.61629,0.69484,1.12306,1.57001,0.69484,1.09091,1.59971,0.69484,1.11154,1.61948,0.69484,1.12528,1.61316,0.69484,1.12088,1.58227,0.69484,1.09942,1.5549,0.69484,1.08041,1.66117,0.69484,1.15424,0.0,0.0,0.0
691,Beto,EVE,FWD,5.7,2.1318,0.91044,1.94088,2.3789,0.91044,2.16585,2.40857,0.91044,2.19287,2.57271,0.91044,2.3423,2.3663,0.91044,2.15438,2.46876,0.91044,2.24766,2.46337,0.91044,2.24276,2.5343,0.91044,2.30734,2.74492,0.91044,2.49909,2.51761,0.91044,2.29214,2.88655,0.91044,2.62804,2.44578,0.91044,2.22674,2.5169,0.91044,2.2915,2.6174,0.91044,2.38299,2.23103,0.91044,2.03122,0.0,0.0,0.0
692,Benda,FUL,GK,4.0,3.06685,0.00201,0.00617,3.02265,0.00201,0.00608,3.12477,0.00201,0.00629,3.04848,0.00201,0.00613,3.14839,0.00201,0.00634,2.95842,0.00201,0.00595,3.0538,0.00201,0.00615,3.13422,0.00201,0.00631,2.91426,0.00201,0.00586,2.84593,0.00201,0.00573,2.94519,0.00201,0.00593,3.2111,0.00201,0.00646,2.95945,0.00201,0.00596,3.04801,0.00201,0.00613,3.07276,0.00201,0.00618,0.0,0.0,0.0
693,Thomas,SHU,DEF,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
694,Massengo,BUR,MID,4.9,1.50935,0.38347,0.57879,1.64021,0.38347,0.62897,1.69466,0.38347,0.64985,1.92872,0.38347,0.7396,1.80689,0.38347,0.69288,1.87999,0.38347,0.72092,1.77324,0.38347,0.67998,1.88741,0.38347,0.72376,1.81441,0.38347,0.69577,1.84774,0.38347,0.70855,1.88641,0.38347,0.72338,1.82817,0.38347,0.70105,1.9288,0.38347,0.73963,1.80476,0.38347,0.69207,1.92989,0.38347,0.74005,0.0,0.0,0.0
695,Altay,MUN,GK,4.0,2.92061,0.06001,0.17527,3.07276,0.06001,0.1844,3.37565,0.06001,0.20258,2.67103,0.06001,0.1603,3.19483,0.06001,0.19173,3.13941,0.06001,0.1884,2.95945,0.06001,0.1776,2.85577,0.06001,0.17138,2.94519,0.06001,0.17675,3.09635,0.06001,0.18582,2.91426,0.06001,0.17489,3.04606,0.06001,0.1828,3.05862,0.06001,0.18356,2.86147,0.06001,0.17172,3.10636,0.06001,0.18642,0.0,0.0,0.0
696,Murillo,NFO,DEF,4.5,3.06042,0.87122,2.66631,3.22094,0.87122,2.80616,2.8008,0.87122,2.44012,2.80829,0.87122,2.44665,2.79917,0.87122,2.4387,2.93616,0.87122,2.55805,3.59718,0.87122,3.13395,3.46439,0.87122,3.01826,2.71953,0.87122,2.36932,3.35301,0.87122,2.92122,2.95445,0.87122,2.57399,2.50127,0.87122,2.17916,3.06958,0.87122,2.67429,2.8843,0.87122,2.51287,3.50915,0.87122,3.05726,0.0,0.0,0.0
697,S.Bueno,WOL,DEF,4.5,2.50333,0.16945,0.4242,2.01093,0.16945,0.34076,2.82882,0.16945,0.47936,1.86367,0.16945,0.31581,2.59127,0.16945,0.4391,2.5253,0.16945,0.42792,2.11129,0.16945,0.35777,2.62615,0.16945,0.44501,2.47972,0.16945,0.4202,2.61275,0.16945,0.44274,2.21631,0.16945,0.37556,2.73108,0.16945,0.4628,1.76893,0.16945,0.29975,2.69473,0.16945,0.45663,1.64971,0.16945,0.27955,0.0,0.0,0.0
698,González,WOL,MID,5.0,2.0584,0.00147,0.00303,1.96824,0.00147,0.0029,2.08861,0.00147,0.00308,1.93795,0.00147,0.00285,2.13882,0.00147,0.00315,2.15815,0.00147,0.00318,1.92925,0.00147,0.00284,1.99819,0.00147,0.00294,2.05879,0.00147,0.00303,2.05766,0.00147,0.00303,1.95827,0.00147,0.00288,2.02672,0.00147,0.00298,1.82801,0.00147,0.00269,2.03891,0.00147,0.003,1.87439,0.00147,0.00276,0.0,0.0,0.0
699,Lenglet,AVL,DEF,4.5,2.97054,0.76915,2.28478,2.99759,0.76915,2.30558,3.38615,0.76915,2.60445,2.80314,0.76915,2.15602,2.9242,0.76915,2.24914,2.76277,0.76915,2.12497,3.26465,0.76915,2.511,2.26809,0.76915,1.74449,3.26309,0.76915,2.50979,2.3864,0.76915,1.83549,3.29284,0.76915,2.53268,2.76989,0.76915,2.13045,2.68002,0.76915,2.06133,2.70481,0.76915,2.0804,3.24941,0.76915,2.49927,0.0,0.0,0.0
700,Ansu Fati,BHA,MID,6.4,2.38976,0.92733,2.2161,2.59453,0.92733,2.40599,2.70907,0.92733,2.51221,2.57146,0.92733,2.38459,2.81197,0.92733,2.60763,2.47037,0.92733,2.29085,2.41119,0.92733,2.23598,2.65135,0.92733,2.45868,2.54907,0.92733,2.36384,2.61469,0.92733,2.42469,2.6584,0.92733,2.46522,2.64442,0.92733,2.45225,2.57615,0.92733,2.38894,2.51567,0.92733,2.33286,2.75052,0.92733,2.55065,0.0,0.0,0.0
701,Ghoddos,BRE,MID,4.5,1.84548,0.09034,0.16672,3.56517,0.87856,3.13222,1.82141,0.90341,1.64547,1.86883,0.90341,1.68831,1.74549,0.90341,1.57689,1.84548,0.90341,1.66722,1.91805,0.90341,1.73278,1.86441,0.90341,1.68432,1.78493,0.90341,1.61252,1.9249,0.90341,1.73896,1.87805,0.90341,1.69665,1.82933,0.90341,1.65263,1.96899,0.90341,1.7788,1.86136,0.90341,1.68156,1.94973,0.90341,1.7614,0.0,0.0,0.0
702,Phillips,TOT,DEF,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
703,Evans,MUN,DEF,4.0,1.79863,0.76411,1.37434,1.92237,0.76411,1.4689,2.32727,0.76411,1.77828,1.65772,0.76411,1.26668,2.40608,0.76411,1.8385,2.56259,0.76411,1.9581,2.06366,0.76411,1.57686,1.77349,0.76411,1.35514,1.93292,0.76411,1.47696,2.19554,0.76411,1.67763,2.20093,0.76411,1.68175,2.46891,0.76411,1.88651,2.27609,0.76411,1.73918,2.03967,0.76411,1.55852,1.9173,0.76411,1.46502,0.0,0.0,0.0
704,Fraser,WOL,FWD,4.5,1.26688,0.18419,0.23335,1.35955,0.18419,0.25042,1.39151,0.18419,0.2563,1.36198,0.18419,0.25086,1.55749,0.18419,0.28688,1.30063,0.18419,0.23956,1.30027,0.18419,0.2395,1.31139,0.18419,0.24155,1.39586,0.18419,0.2571,1.34034,0.18419,0.24688,1.24216,0.18419,0.2288,1.55173,0.18419,0.28581,1.23291,0.18419,0.22709,1.32839,0.18419,0.24468,1.21256,0.18419,0.22334,0.0,0.0,0.0
705,Sinisterra,BOU,MID,5.5,2.74225,0.92425,2.53453,2.6615,0.92425,2.4599,2.60544,0.92425,2.40808,2.69904,0.92425,2.49459,2.76986,0.92425,2.56005,2.63479,0.92425,2.43521,2.80121,0.92425,2.58902,2.6936,0.92425,2.48956,2.68803,0.92425,2.48442,2.7579,0.92425,2.54899,2.52535,0.92425,2.33406,2.66419,0.92425,2.46238,2.45645,0.92425,2.27038,2.7235,0.92425,2.5172,2.52722,0.92425,2.33579,2.6749,0.92425,2.47228
706,M.Trésor,BUR,MID,5.3,1.94039,0.57354,1.11288,2.07311,0.57354,1.189,2.09344,0.57354,1.20066,2.28795,0.57354,1.31222,2.11237,0.57354,1.21152,2.19447,0.57354,1.25861,2.07459,0.57354,1.18985,2.20281,0.57354,1.26339,2.12083,0.57354,1.21637,2.15825,0.57354,1.23783,2.20168,0.57354,1.26274,2.13628,0.57354,1.22523,2.24929,0.57354,1.29005,2.10999,0.57354,1.21016,2.25051,0.57354,1.29075,0.0,0.0,0.0
707,Ballo-Touré,FUL,DEF,4.5,2.18722,0.58603,1.28178,1.99943,0.58603,1.17173,1.85691,0.58603,1.08821,1.85272,0.58603,1.08575,2.12945,0.58603,1.24792,1.92943,0.58603,1.1307,1.95828,0.58603,1.14761,2.27008,0.58603,1.33033,2.07343,0.58603,1.21509,1.81654,0.58603,1.06455,1.77601,0.58603,1.0408,2.34774,0.58603,1.37585,1.92109,0.58603,1.12582,1.53878,0.58603,0.90177,1.8598,0.58603,1.0899,0.0,0.0,0.0
708,Gravenberch,LIV,MID,5.0,2.23092,0.80247,1.79025,4.50412,0.80247,3.61441,0.0,0.0,0.0,2.33222,0.80247,1.87153,2.19128,0.80247,1.75844,2.26676,0.80247,1.81901,2.31019,0.80247,1.85386,2.38508,0.80247,1.91395,2.2847,0.80247,1.8334,2.33103,0.80247,1.87058,2.28721,0.80247,1.83542,2.25695,0.80247,1.81114,2.30819,0.80247,1.85225,2.21179,0.80247,1.77489,2.36189,0.80247,1.89535,0.0,0.0,0.0
709,Amrabat,MUN,MID,5.0,1.99601,0.53049,1.05887,2.09648,0.53049,1.11217,2.19458,0.53049,1.16421,1.90009,0.53049,1.00799,2.16637,0.53049,1.14925,2.14701,0.53049,1.13898,2.08246,0.53049,1.10473,1.99717,0.53049,1.05948,2.08687,0.53049,1.10707,2.07847,0.53049,1.10261,2.17381,0.53049,1.15319,2.15519,0.53049,1.14331,2.01623,0.53049,1.06959,2.02351,0.53049,1.07346,2.02303,0.53049,1.0732,0.0,0.0,0.0
710,Odysseas,NFO,GK,4.5,3.2446,0.05,0.16223,3.66739,0.05,0.18337,3.25198,0.05,0.1626,3.28058,0.05,0.16403,3.46804,0.05,0.1734,3.42896,0.05,0.17145,3.58988,0.05,0.17949,3.78127,0.05,0.18906,3.38988,0.05,0.16949,3.3353,0.05,0.16676,3.6407,0.05,0.18204,3.40018,0.05,0.17001,3.4069,0.05,0.17035,3.48491,0.05,0.17425,3.44087,0.05,0.17204,0.0,0.0,0.0
711,Omobamidele,NFO,DEF,4.5,2.43818,0.5189,1.26517,2.57099,0.5189,1.33408,2.21118,0.5189,1.14738,2.22278,0.5189,1.1534,2.22065,0.5189,1.15229,2.33935,0.5189,1.21389,2.91211,0.5189,1.51109,2.79705,0.5189,1.45139,2.15164,0.5189,1.11649,2.70054,0.5189,1.40131,2.3552,0.5189,1.22211,1.96252,0.5189,1.01835,2.45495,0.5189,1.27387,2.29441,0.5189,1.19057,2.83584,0.5189,1.47151,0.0,0.0,0.0
712,Dominguez,NFO,MID,5.0,2.77188,0.79572,2.20563,2.72448,0.79572,2.16791,2.60006,0.79572,2.06891,2.76414,0.79572,2.19947,2.6919,0.79572,2.14199,2.79305,0.79572,2.22247,2.79779,0.79572,2.22624,2.92814,0.79572,2.32997,2.70558,0.79572,2.15287,2.83481,0.79572,2.25571,2.72067,0.79572,2.16488,2.63009,0.79572,2.09281,2.83325,0.79572,2.25446,2.77934,0.79572,2.21157,2.74465,0.79572,2.18396,0.0,0.0,0.0
